"station","lon","lat","alt","area","name","city","state","uf","basin","subbasin","river","class","Escala","RegistradorNivel","DescLiquida","Sedimentos","QualAgua","Pluviometro","RegistradorChuva","TanqueEvapo","Climatologica","Piezometria","Telemetrica"
31642000,-48.1906,-1.4961,NA,NA,"SANTA ISABEL DO PARA","SANTA ISABEL DO PARA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO GUAMA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31645000,-48.4017,-1.455,NA,49400,"CAPTACAO D'AGUA DA COSANPA","BELEM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO GUAMA","Fluviometric",1,0,0,0,0,0,0,0,0,0,1
31645001,-48.4014,-1.455,NA,NA,"BELEM 1","BELEM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO GUAMA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31646000,-48.4425,-1.2794,NA,NA,"BELEM 2","BELEM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","FURO DO MAGUARI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31647000,-48.4294,-1.2592,NA,NA,"BELEM 3","BELEM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","FURO DAS MARINHAS","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31650000,-48.8333,-3.5,NA,20400,"TAUIRI","SAO DOMINGOS DO CAPIM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO CAPIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
31678000,-48.0975,-3.1603,NA,NA,"PARAGOMINAS","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO CAPIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31680000,-48.0847,-3.1372,NA,25900,"FAZENDA MARINGA","TOME-ACU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO CAPIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
31690000,-48.1906,-3.0017,NA,NA,"IPIXUNA DO PARA","IPIXUNA DO PARA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","IGARAPE CARATA-ACU","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31700000,-47.7681,-2.5128,NA,32200,"BADAJOS","SAO DOMINGOS DO CAPIM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO CAPIM","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
31720000,-47.7522,-2.0375,NA,NA,"AURORA DO PARA","AURORA DO PARA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO CAPIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31750000,-48.8928,-1.7258,NA,NA,"ABAETETUBA 1","ABAETETUBA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO ABAETE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31760000,-48.7797,-1.6639,NA,NA,"ABAETETUBA 2","ABAETETUBA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO ARAPIRANGA DE BEJA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31770000,-48.6425,-1.5178,NA,NA,"BARCARENA 1","BARCARENA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO BARCARENA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31775000,-48.5053,-1.5583,NA,NA,"BARCARENA 2","BARCARENA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO ACARA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
31800000,-47.9822,-1.3503,NA,122,"BOA VISTA","CASTANHAL","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO APEU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
31810000,-47.9861,-1.3872,NA,219,"MACAPAZINHO","CASTANHAL","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO APEU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
31850000,-48.1533,-1.3531,NA,65.3,"PORTO DE MINAS","SANTA ISABEL DO PARA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MERUU,ACARA,GUAMA, OUTROS","RIO CARAPUCU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32100000,-48.3061,-1.3122,NA,NA,"BENEVIDES","BENEVIDES","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO BENFICA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32120000,-47.6472,-0.9425,NA,NA,"MAGALHAES BARATA","MAGALHAES BARATA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO MARAPANIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32155001,-46.9417,-1.1939,NA,NA,"MEDIO RIO QUATIPURU VILA DOS CUNHAS","TRACUATEUA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO QUATIPURU","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
32155002,-46.9883,-1.0114,NA,NA,"BAIXO RIO QUATIPURU","TRACUATEUA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO QUATIPURU","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
32200000,-47.3167,-1.2167,NA,392,"PEIXE-BOI","PEIXE-BOI","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PEIXE-BOI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32300000,-47.1167,-1.3167,NA,290,"ARRAIAL","OUREM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO CAETE","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32320000,-46.9833,-1.3167,NA,681,"TENTUGAL","OUREM","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO CAETE","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32350000,-46.8894,-1.2728,NA,1130,"NOVA MOCAJUBA","BRAGANCA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO CAETE","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
32370000,-46.8836,-1.2803,NA,NA,"BRAGANCA","BRAGANCA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO CAETE","Fluviometric",0,0,1,0,1,0,0,0,0,0,0
32390000,-46.645,-1.0522,NA,NA,"AUGUSTO CORREA","AUGUSTO CORREA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO EMBORAI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32400000,-46.7089,-1.8581,NA,1800,"SETE ILHAS","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PIRIA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32400001,-46.7089,-1.8581,NA,NA,"VISEU","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PIRIA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32420000,-46.6972,-1.8019,NA,1840,"JAPIIM","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PIRIA","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
32450000,-46.6,-1.7,NA,2680,"TARARUA","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PIRIA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32450002,-46.5914,-1.7353,NA,2630,"TARARUA - PONTE","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PIRIA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
32450003,-46.5914,-1.7353,NA,NA,"CACHOEIRA DO PIRIA","CACHOEIRA DO PIRIA","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PIRIA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32540000,-46.8456,-3.3197,NA,16300,"FAZENDA RURAL ZEBU","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
32545000,-47.3514,-2.9936,NA,NA,"PARAGOMINAS 1","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","IGARAPE CINQUENTA E QUATRO","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32549000,-47.1686,-2.7767,NA,NA,"PARAGOMINAS 2","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","IGARAPE MARITACA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32550000,-46.8028,-2.7717,NA,4690,"CAFEZAL","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO URAIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
32550001,-46.8028,-2.7717,NA,NA,"CAFEZAL","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO URAIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32555000,-46.5519,-2.6289,NA,26100,"TEKOHAW  (Aldeia indigena)","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
32560000,-46.4969,-2.5622,NA,27400,"CANINDE","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32580000,-46.4969,-2.5622,NA,27400,"CANINDE","PARAGOMINAS","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32600000,-46.2833,-1.8,NA,32800,"CAMIRANGA","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32620000,-46.3161,-1.8006,NA,32900,"ALTO BONITO","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
32620001,-46.3161,-1.8006,NA,NA,"ALTO BONITO","VISEU","PARA","PA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO GURUPI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
32740000,-45.9556,-2.0536,NA,2200,"MARACACUME","CANDIDO MENDES","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO MARACACUME","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
32830000,-45.6672,-2.9442,NA,3870,"ALTO TURI","MONCAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO TURIACU","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
32850000,-45.785,-2.5031,NA,724,"BR-316 / RIO PARUA","TURIACU","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PARUA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
32900000,-45.0667,-2.5333,NA,2380,"PINHEIRO","PINHEIRO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PERICUMA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
32950000,-45.05,-2.4667,NA,2680,"ILHA DO PAU","PINHEIRO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS GURUPI,TURIACU E OUTROS","RIO PERICUMA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33025000,-46.9342,-4.6961,140,5480,"VALE DO PINDARE","ACAILANDIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33050000,-46.4944,-4.2989,54,4750,"PONTE BR-222","SANTA LUZIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO BURITICUPU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33070000,-46.4872,-4.2008,NA,10400,"FAZENDA VARIG","BOM JESUS DAS SELVAS","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33075000,-46.4944,-4.2989,54,4750,"PONTE BR-222","SANTA LUZIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO BURITICUPU","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33076000,-46.0044,-3.6989,NA,NA,"ALTO ALEGRE DO PINDARE","ALTO ALEGRE DO PINDARE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33077000,-45.9183,-3.6925,NA,NA,"ALTO ALEGRE DO PINDARE","ALTO ALEGRE DO PINDARE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33079000,-45.8819,-3.6583,NA,NA,"ALTO ALEGRE DO PINDARE","ALTO ALEGRE DO PINDARE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33080000,-45.8417,-3.6647,NA,23400,"ALTO ALEGRE","ALTO ALEGRE DO PINDARE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33080001,-45.8417,-3.6647,NA,NA,"ALTO ALEGRE DO PINDARE","ALTO ALEGRE DO PINDARE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33095000,-45.6053,-3.6814,300,25100,"FAZENDA SANTA JULIA","PINDARE-MIRIM","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33160000,-45.9475,-4.6719,60,3450,"ARAME","SANTA LUZIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO ZUTIUA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33170000,-45.7789,-4.0331,50,5930,"ESPERANTINA","SANTA LUZIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO ZUTIUA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33180000,-45.4992,-3.6981,NA,9980,"PIMENTEL","BOM JARDIM","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO ZUTIUA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33190000,-45.4669,-3.66,4,35400,"PINDARE-MIRIM","PINDARE-MIRIM","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
33195000,-45.3122,-3.5958,NA,NA,"PINDARE-MIRIM","PINDARE-MIRIM","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33196000,-45.2611,-3.4944,NA,NA,"MONCAO","MONCAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33198000,-45.2114,-3.4692,NA,NA,"MONCAO","MONCAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO PINDARE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33205000,-45.9828,-5.7667,165,3730,"FAZENDA REMANSO","GRAJAU","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33207000,-44.8381,-3.4797,NA,54100,"OSORIO","VITORIA DO MEARIM","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33212000,-45.4003,-5.9833,NA,93.4,"PAPAGAIO","FERNANDO FALCAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIBEIRAO PAPAGAIO","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33214000,-45.3128,-5.8886,NA,523,"SAO CARLOS","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIBEIRAO PAU GROSSO","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33215000,-45.3183,-5.735,139,3000,"RIO CORDA II","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO CORDA OU CAPIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33220000,-45.2667,-5.65,NA,4560,"RIO CORDA","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO CORDA OU CAPIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33221000,-45.2581,-5.6278,NA,4570,"PASSAGEM RASA","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO CORDA OU CAPIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33222000,-45.1736,-5.7794,NA,876,"FAZENDA OURIVES","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO OURIVES","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33250000,-45.2436,-5.5006,85,13200,"BARRA DO CORDA","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
33260000,-44.9614,-5.1019,80,15400,"SANTA VITORIA","BARRA DO CORDA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
33270000,-44.9278,-5.4194,94,1320,"FLORES","PRESIDENTE DUTRA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO FLORES","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33271000,-44.6644,-5.0644,NA,NA,"ACUDE FLORES","JOSELANDIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO FLORES","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
33272000,-44.6667,-5.05,NA,5480,"RUFINO","PRESIDENTE DUTRA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO FLORES","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33273000,-44.6181,-4.9253,NA,5900,"JOSELANDIA","JOSELANDIA","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO FLORES","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
33280000,-44.605,-4.57,NA,24000,"PEDREIRAS","PEDREIRAS","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33281000,-44.6056,-4.5703,58,24000,"PEDREIRAS II","PEDREIRAS","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
33286000,-44.6758,-4.37,40,25200,"SAO LUIZ GONZAGA","SAO LUIS GONZAGA DO MARANHAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33290000,-44.7653,-4.2194,9,25500,"BACABAL","BACABAL","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
33290001,-44.7653,-4.2194,NA,NA,"BACABAL","BACABAL","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33295000,-44.6114,-3.8986,NA,26800,"LAJES DO CURRAL","SAO MATEUS DO MARANHAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33300000,-44.8372,-4.2261,9,2260,"BAMBU BR-316","BACABAL","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO IPIXUNA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33300001,-44.8372,-4.2261,NA,NA,"BACABAL","BACABAL","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO IPIXUNA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
33320000,-46.1397,-5.8117,NA,4510,"GRAJAU","GRAJAU","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33321000,-46.1447,-5.8178,148,4510,"GRAJAU II","GRAJAU","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
33330000,-46.2403,-5.5944,130,3590,"FORTALEZA","GRAJAU","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO SANTANA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33333000,-45.7953,-5.1447,148,11400,"ITAIPAVA DO GRAJAU","ARAME","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
33340000,-46.2333,-5.5833,NA,3790,"GADO BRAVO","GRAJAU","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO SANTANA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33360000,-45.5753,-4.9317,NA,12900,"MADAIL","ARAME","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33365000,-45.3281,-4.5372,NA,17200,"FAZENDA SABESA","VITORINO FREIRE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
33370000,-45.3597,-4.2136,100,18400,"SAO JOAO DO GRAJAU","VITORINO FREIRE","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
33380000,-45.2181,-3.7722,9,20300,"ARATOI GRANDE","BELA VISTA DO MARANHAO","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO GRAJAU","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
33390000,-44.7833,-3.4667,NA,55100,"ARARI","ARARI","MARANHAO","MA","ATLANTICO,TRECHO NORTE/NORDESTE","RIOS MEARIM,ITAPECURU E OUTROS","RIO MEARIM","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
